id,text,label,tokenized_text
847624932464906245,fight senator house rep piss vote moore app info,hateful,"['fight', 'senator', 'house', 'rep', 'piss', 'vote', 'moore', 'app', 'info']"
850310683703087105,muslim suppose kill read quran,hateful,"['muslim', 'suppose', 'kill', 'read', 'quran']"
849367359571800069,teen victim recall stabbings awhile realize jokehe heard yell knife,hateful,"['teen', 'victim', 'recall', 'stabbings', 'awhile', 'realize', 'jokehe', 'heard', 'yell', 'knife']"
850632571373449216,muslim life dare criticize,hateful,"['muslim', 'life', 'dare', 'criticize']"
850745519773163520,knowledge wealth knowledge protects protect wealth hazrat ali,hateful,"['knowledge', 'wealth', 'knowledge', 'protects', 'protect', 'wealth', 'hazrat', 'ali']"
847476751873605634,impeach indite prison administration include mike penny daughteramp son inlaw lockup,hateful,"['impeach', 'indite', 'prison', 'administration', 'include', 'mike', 'penny', 'daughteramp', 'son', 'inlaw', 'lockup']"
849027138586112001,nigga andrew everythings sale legit sale great number lol,hateful,"['nigga', 'andrew', 'everythings', 'sale', 'legit', 'sale', 'great', 'number', 'lol']"
849683039659667456,love talk bigly tail leg party country retire,hateful,"['love', 'talk', 'bigly', 'tail', 'leg', 'party', 'country', 'retire']"
848294108489801729,asian medium group condemns scarlett johansson ghost controversy gerrick kennedy,hateful,"['asian', 'medium', 'group', 'condemns', 'scarlett', 'johansson', 'ghost', 'controversy', 'gerrick', 'kennedy']"
848168229025574912,president joke,hateful,"['president', 'joke']"
847938578315333632,therapist overwhelmed number patient trigger traumatize horror trump,hateful,"['therapist', 'overwhelmed', 'number', 'patient', 'trigger', 'traumatize', 'horror', 'trump']"
848930006915047425,lololol people absurd follow laugh,hateful,"['lololol', 'people', 'absurd', 'follow', 'laugh']"
849644372375343104,pompey fan attend season dinner fat scummer guest speaker,hateful,"['pompey', 'fan', 'attend', 'season', 'dinner', 'fat', 'scummer', 'guest', 'speaker']"
848308029393178624,hate feel annoy behaviour stupid bloody anxiety,hateful,"['hate', 'feel', 'annoy', 'behaviour', 'stupid', 'bloody', 'anxiety']"
847550093498736640,idiotvoters smart comprehend reality gun prolife chant elect,hateful,"['idiotvoters', 'smart', 'comprehend', 'reality', 'gun', 'prolife', 'chant', 'elect']"
850815862445674497,roll woman reproductive lgbt worker idiot dupe fuck,hateful,"['roll', 'woman', 'reproductive', 'lgbt', 'worker', 'idiot', 'dupe', 'fuck']"
849106893280874498,gonzaga team congrats zag finally played good team long,hateful,"['gonzaga', 'team', 'congrats', 'zag', 'finally', 'played', 'good', 'team', 'long']"
849837608159129600,start nigga wall shit,hateful,"['start', 'nigga', 'wall', 'shit']"
848647155632009216,slam absurd response mosul civilian death,hateful,"['slam', 'absurd', 'response', 'mosul', 'civilian', 'death']"
850436852549070849,becus sentiment basis unity nig geographical expression,hateful,"['becus', 'sentiment', 'basis', 'unity', 'nig', 'geographical', 'expression']"
849945988982812672,yall life badyall jus ungrateful thing perspective,hateful,"['yall', 'life', 'badyall', 'jus', 'ungrateful', 'thing', 'perspective']"
850091011237924865,change rule democrat block choice trump anti trump campaign bite hurt,hateful,"['change', 'rule', 'democrat', 'block', 'choice', 'trump', 'anti', 'trump', 'campaign', 'bite', 'hurt']"
847904990312136705,closer closer jackbooted jerk day flynnch,hateful,"['closer', 'closer', 'jackbooted', 'jerk', 'day', 'flynnch']"
849173767267819521,people suffer die bomb starvation disease die,hateful,"['people', 'suffer', 'die', 'bomb', 'starvation', 'disease', 'die']"
849826438714753024,fox fake news wife beater sex assaulter woman respect,hateful,"['fox', 'fake', 'news', 'wife', 'beater', 'sex', 'assaulter', 'woman', 'respect']"
850704503678672896,acutely aware commitment today sagittarius,hateful,"['acutely', 'aware', 'commitment', 'today', 'sagittarius']"
848570265646895105,late yank muslim annual paycheck lockhimup traitor treason benghazi,hateful,"['late', 'yank', 'muslim', 'annual', 'paycheck', 'lockhimup', 'traitor', 'treason', 'benghazi']"
848232510932889600,criticism spot obsequious fawn,hateful,"['criticism', 'spot', 'obsequious', 'fawn']"
848353671784083456,nonlibertarians theft redistribution apply principle consistently scary,hateful,"['nonlibertarians', 'theft', 'redistribution', 'apply', 'principle', 'consistently', 'scary']"
847570863687905280,wrong push door mess,hateful,"['wrong', 'push', 'door', 'mess']"
848415655221108736,hope chose hope realest thing,hateful,"['hope', 'chose', 'hope', 'realest', 'thing']"
847554078079143936,bother mess twtr minutia focus bizrevenue model,hateful,"['bother', 'mess', 'twtr', 'minutia', 'focus', 'bizrevenue', 'model']"
847694692116439040,hater honestly thought crap white family lure black guy remote brain surgery,hateful,"['hater', 'honestly', 'thought', 'crap', 'white', 'family', 'lure', 'black', 'guy', 'remote', 'brain', 'surgery']"
849750869948190721,yeah proper cow reason watch wan clay tape tbh lol,hateful,"['yeah', 'proper', 'cow', 'reason', 'watch', 'wan', 'clay', 'tape', 'tbh', 'lol']"
849936962832265216,cancer grow real time accountable sin timemigrating time exceptionflaws islam,hateful,"['cancer', 'grow', 'real', 'time', 'accountable', 'sin', 'timemigrating', 'time', 'exceptionflaws', 'islam']"
850379621291905024,rand stick principled opp interventionism descend assad apologetics,hateful,"['rand', 'stick', 'principled', 'opp', 'interventionism', 'descend', 'assad', 'apologetics']"
850005837519220736,yall black woman black woman,hateful,"['yall', 'black', 'woman', 'black', 'woman']"
847859121424609280,college education fuck nigga argue,hateful,"['college', 'education', 'fuck', 'nigga', 'argue']"
849826426144645120,absolutely honestly idea drew place finance fate,hateful,"['absolutely', 'honestly', 'idea', 'drew', 'place', 'finance', 'fate']"
850679425955905536,bumped guy thts kanchiong lift beh tetibe ckp malay cuz arab bruh,hateful,"['bumped', 'guy', 'thts', 'kanchiong', 'lift', 'beh', 'tetibe', 'ckp', 'malay', 'cuz', 'arab', 'bruh']"
847520653674758161,zimbabwean thief poos trap chimney day,hateful,"['zimbabwean', 'thief', 'poos', 'trap', 'chimney', 'day']"
847546553501929478,absolutely correlate lmao represent republican,hateful,"['absolutely', 'correlate', 'lmao', 'represent', 'republican']"
848729720493658112,disgust lot activity poor poor bear sick miserable,hateful,"['disgust', 'lot', 'activity', 'poor', 'poor', 'bear', 'sick', 'miserable']"
849866385295650818,behavior annoy hate spring time month left smh chill,hateful,"['behavior', 'annoy', 'hate', 'spring', 'time', 'month', 'left', 'smh', 'chill']"
849412569995628544,hope ghetto city country western medium paint black showcase,hateful,"['hope', 'ghetto', 'city', 'country', 'western', 'medium', 'paint', 'black', 'showcase']"
849583055836676097,agree micheal nazi reason havaara agreement anti semitic,hateful,"['agree', 'micheal', 'nazi', 'reason', 'havaara', 'agreement', 'anti', 'semitic']"
850323816056107008,man life alternative reality fake notreality idiot yep idiot,hateful,"['man', 'life', 'alternative', 'reality', 'fake', 'notreality', 'idiot', 'yep', 'idiot']"
849360250234916864,gay reverse rule gaylord,hateful,"['gay', 'reverse', 'rule', 'gaylord']"
847532125071044609,load liberal woman love isi,hateful,"['load', 'liberal', 'woman', 'love', 'isi']"
850097080404258816,tbh nonmixed nonconfused feel complete total mess,hateful,"['tbh', 'nonmixed', 'nonconfused', 'feel', 'complete', 'total', 'mess']"
850720710494494720,yeshe illegal release ice stepdad accuse kill pregnant teen baby dad,hateful,"['yeshe', 'illegal', 'release', 'ice', 'stepdad', 'accuse', 'kill', 'pregnant', 'teen', 'baby', 'dad']"
849041009161887744,trash human power rank mitch mcconnell yalls allege president nicolas cage paul ryan tyrese,hateful,"['trash', 'human', 'power', 'rank', 'mitch', 'mcconnell', 'yalls', 'allege', 'president', 'nicolas', 'cage', 'paul', 'ryan', 'tyrese']"
847859582764331008,nigga smoke cop nigga speed cop doin shit nigga cdc asap,hateful,"['nigga', 'smoke', 'cop', 'nigga', 'speed', 'cop', 'doin', 'shit', 'nigga', 'cdc', 'asap']"
850006798010650624,excellent replace hitler jew idi amin east asian grossly offensive rightly,hateful,"['excellent', 'replace', 'hitler', 'jew', 'idi', 'amin', 'east', 'asian', 'grossly', 'offensive', 'rightly']"
850311484840259584,poison trump subjeted people,hateful,"['poison', 'trump', 'subjeted', 'people']"
847762807609323520,lot pork hope shape form moslem drool,hateful,"['lot', 'pork', 'hope', 'shape', 'form', 'moslem', 'drool']"
848688410797772800,kevin owen yell chris jericho friend trash deeeep feeels,hateful,"['kevin', 'owen', 'yell', 'chris', 'jericho', 'friend', 'trash', 'deeeep', 'feeels']"
850510672311894016,hate friz ugly fuck rapist fabricator kidnapping freak elizabeth poor becky,hateful,"['hate', 'friz', 'ugly', 'fuck', 'rapist', 'fabricator', 'kidnapping', 'freak', 'elizabeth', 'poor', 'becky']"
849104984876699649,walk club shout allah akbar ally inkling,hateful,"['walk', 'club', 'shout', 'allah', 'akbar', 'ally', 'inkling']"
849781253498953728,babs hit waitress talk moistness nacho disgust courtney yikes,hateful,"['babs', 'hit', 'waitress', 'talk', 'moistness', 'nacho', 'disgust', 'courtney', 'yikes']"
848533150250782720,trump berners told sell fight goddamnit,hateful,"['trump', 'berners', 'told', 'sell', 'fight', 'goddamnit']"
848999162586820611,nowplaying bob dylan baby blue oldie slow,hateful,"['nowplaying', 'bob', 'dylan', 'baby', 'blue', 'oldie', 'slow']"
847606523631030274,gorsuch confirm table real fun start ginsburg step dems insane usa,hateful,"['gorsuch', 'confirm', 'table', 'real', 'fun', 'start', 'ginsburg', 'step', 'dems', 'insane', 'usa']"
848257542560129026,yeah whip child ball literally bleed,hateful,"['yeah', 'whip', 'child', 'ball', 'literally', 'bleed']"
850359731898208256,guy pray hard time pray harder time prevent terror attack,hateful,"['guy', 'pray', 'hard', 'time', 'pray', 'harder', 'time', 'prevent', 'terror', 'attack']"
849360959072284673,susanrice admit unmask point source leak,hateful,"['susanrice', 'admit', 'unmask', 'point', 'source', 'leak']"
850517974612094976,idiot send disgustingterrorist love abnormal thing hospital victim sarin gas care,hateful,"['idiot', 'send', 'love', 'abnormal', 'thing', 'hospital', 'victim', 'sarin', 'gas', 'care']"
849872227956703232,islam fight oppressive trump god educate book,hateful,"['islam', 'fight', 'oppressive', 'trump', 'god', 'educate', 'book']"
850097554335440902,god forbid question warmonger evidence forget solid intel wmd wwiii corner follow blindly,hateful,"['god', 'forbid', 'question', 'warmonger', 'evidence', 'forget', 'solid', 'intel', 'wmd', 'wwiii', 'corner', 'follow', 'blindly']"
850494696212369408,turn read receipt hollin text yep amp,hateful,"['turn', 'read', 'receipt', 'hollin', 'text', 'yep', 'amp']"
850736913061490689,trump lie day trump lie matter trumprussia wakeupamerica impeachtrump donthecon,hateful,"['trump', 'lie', 'day', 'trump', 'lie', 'matter', 'trumprussia', 'wakeupamerica', 'impeachtrump', 'donthecon']"
849386674362753024,lie degree real truth eye deceive remain skeptical,hateful,"['lie', 'degree', 'real', 'truth', 'eye', 'deceive', 'remain', 'skeptical']"
847607580616675330,honestly white appropriation problem queer history disconnect problem,hateful,"['honestly', 'white', 'appropriation', 'problem', 'queer', 'history', 'disconnect', 'problem']"
849407704581976066,exam choose study study,hateful,"['exam', 'choose', 'study', 'study']"
848620656040214528,yall fuck besties nigga yam nah dude bro,hateful,"['yall', 'fuck', 'besties', 'nigga', 'yam', 'nah', 'dude', 'bro']"
847802204711006209,douse vehicle clear parkwaywest inbound traffic,hateful,"['douse', 'vehicle', 'clear', 'parkwaywest', 'inbound', 'traffic']"
849597794621030400,guy white house entire election campaign sell fear digress,hateful,"['guy', 'white', 'house', 'entire', 'election', 'campaign', 'sell', 'fear', 'digress']"
850385480722116608,big game park prove wrong,hateful,"['big', 'game', 'park', 'prove', 'wrong']"
848740516648845314,question yall gon saycomment time black person race,hateful,"['question', 'yall', 'gon', 'saycomment', 'time', 'black', 'person', 'race']"
848449675216769024,pittsburg land battle civil war harper weekly anniversary,hateful,"['pittsburg', 'land', 'battle', 'civil', 'war', 'harper', 'weekly', 'anniversary']"
849755311732871168,trust cop safe abusive trust cannabis medical,hateful,"['trust', 'cop', 'safe', 'abusive', 'trust', 'cannabis', 'medical']"
848104752420450304,busy tweet sexual misconduct defamation lawsuit proceed impeachtrump,hateful,"['busy', 'tweet', 'sexual', 'misconduct', 'defamation', 'lawsuit', 'proceed', 'impeachtrump']"
849671454987755520,surprise barrymanilow happy barry manilow gay reveals partner year,hateful,"['surprise', 'barrymanilow', 'happy', 'barry', 'manilow', 'gay', 'reveals', 'partner', 'year']"
847868093019770880,hum harvest data privacy,hateful,"['hum', 'harvest', 'data', 'privacy']"
850248129869787136,ppl attack serbia srebrenica genocide iraq gas kurd record skip dude,hateful,"['ppl', 'attack', 'serbia', 'srebrenica', 'genocide', 'iraq', 'gas', 'kurd', 'record', 'skip', 'dude']"
848615597697101827,father zanupf chairman position send europe study judging kid,hateful,"['father', 'zanupf', 'chairman', 'position', 'send', 'europe', 'study', 'judging', 'kid']"
849029755856867328,susan rice obamas fall guy blame obama rank video scandal,hateful,"['susan', 'rice', 'obamas', 'fall', 'guy', 'blame', 'obama', 'rank', 'video', 'scandal']"
848745969231556609,color change nightlight xmas acrylic crystal christmas treesnowman nightlight,hateful,"['color', 'change', 'nightlight', 'xmas', 'acrylic', 'crystal', 'christmas', 'treesnowman', 'nightlight']"
848566729835823104,promote ivankas stuff ethic violatorwhy,hateful,"['promote', 'ivankas', 'stuff', 'ethic', 'violatorwhy']"
848554251806801921,trust mccain bloody situational liar broker isi alqaeda snitch expert deal enemy force,hateful,"['trust', 'mccain', 'bloody', 'situational', 'liar', 'broker', 'isi', 'alqaeda', 'snitch', 'expert', 'deal', 'enemy', 'force']"
848737559664635904,nice thing die instantly wild terror bad,hateful,"['nice', 'thing', 'die', 'instantly', 'wild', 'terror', 'bad']"
847411379451478016,lesson people jail pay attention circle trump,hateful,"['lesson', 'people', 'jail', 'pay', 'attention', 'circle', 'trump']"
847895486015172608,speak bout night long knife juss day white people terrify,hateful,"['speak', 'bout', 'night', 'long', 'knife', 'juss', 'day', 'white', 'people', 'terrify']"
848600686921220096,bboth magic eliza sigh softly alert alex philip felt bad mommy yyou,hateful,"['bboth', 'magic', 'eliza', 'sigh', 'softly', 'alert', 'alex', 'philip', 'felt', 'bad', 'mommy', 'yyou']"
848544592328769536,remove party legal protest win single seat mcd election,hateful,"['remove', 'party', 'legal', 'protest', 'win', 'single', 'seat', 'mcd', 'election']"
849346564195856384,lawyer officer exchange antimuslim text,hateful,"['lawyer', 'officer', 'exchange', 'antimuslim', 'text']"
849268462081986560,state green group threaten lawsuit trump finalize efficiency standard,hateful,"['state', 'green', 'group', 'threaten', 'lawsuit', 'trump', 'finalize', 'efficiency', 'standard']"
848725673015365632,prick daughter arrange marry spite mother,hateful,"['prick', 'daughter', 'arrange', 'marry', 'spite', 'mother']"
847640229091524609,trump gop bad thing woman lgbt poor child amp poc,hateful,"['trump', 'gop', 'bad', 'thing', 'woman', 'lgbt', 'poor', 'child', 'amp', 'poc']"
849346992031621121,islamic state isi united state drown idiot,hateful,"['islamic', 'state', 'isi', 'united', 'state', 'drown', 'idiot']"
850462580443316226,obama kill fellow muslim trump care signal putin kim jongun,hateful,"['obama', 'kill', 'fellow', 'muslim', 'trump', 'care', 'signal', 'putin', 'kim', 'jongun']"
848896062421049344,stomachturning listen lib activist scary vision unamerican crazy,hateful,"['stomachturning', 'listen', 'lib', 'activist', 'scary', 'vision', 'unamerican', 'crazy']"
849857711462395904,leave amp country support long traitor stay,hateful,"['leave', 'amp', 'country', 'support', 'long', 'traitor', 'stay']"
848079347533533185,weird assure bos donald trump practically hitler nikki haley,hateful,"['weird', 'assure', 'bos', 'donald', 'trump', 'practically', 'hitler', 'nikki', 'haley']"
849109602801156096,torturous death comment told happen mind luck lol,hateful,"['torturous', 'death', 'comment', 'told', 'happen', 'mind', 'luck', 'lol']"
850725445863714816,classic york hate philly funny cuz talk shit people unreasonably defensive,hateful,"['classic', 'york', 'hate', 'philly', 'funny', 'cuz', 'talk', 'shit', 'people', 'unreasonably', 'defensive']"
848712897169686530,belated april foolsnot average everyday fool ugh alsoanswer,hateful,"['belated', 'april', 'foolsnot', 'average', 'everyday', 'fool', 'ugh', 'alsoanswer']"
849127122438369281,love shiva negan startle kingdom amp hilltop shine trash people stink glad rick cat thewalkingdead,hateful,"['love', 'shiva', 'negan', 'startle', 'kingdom', 'amp', 'hilltop', 'shine', 'trash', 'people', 'stink', 'glad', 'rick', 'cat', 'thewalkingdead']"
849387718744428544,arsed shape justify obscene wage deserves bad pilib,hateful,"['arsed', 'shape', 'justify', 'obscene', 'wage', 'deserves', 'bad', 'pilib']"
849931690596327424,fresh cool award win apple juice friend sussex supportlocal,hateful,"['fresh', 'cool', 'award', 'win', 'apple', 'juice', 'friend', 'sussex', 'supportlocal']"
849403086657519618,thezumbasisters affiliate marketer absolutely amaze,hateful,"['thezumbasisters', 'affiliate', 'marketer', 'absolutely', 'amaze']"
849027927140425728,talk impaired drive inability police reliably detect acute intoxication versus remote,hateful,"['talk', 'impaired', 'drive', 'inability', 'police', 'reliably', 'detect', 'acute', 'intoxication', 'versus', 'remote']"
850693816608796672,father dirty permanent stain family carry stain history,hateful,"['father', 'dirty', 'permanent', 'stain', 'family', 'carry', 'stain', 'history']"
849860035102605312,question soros fund syrian gas attack,hateful,"['question', 'soros', 'fund', 'syrian', 'gas', 'attack']"
850276298823835648,demand action air pollution clean europe toxic coal smog darkcloud,hateful,"['demand', 'action', 'air', 'pollution', 'clean', 'europe', 'toxic', 'coal', 'smog', 'darkcloud']"
849388624688943105,inimitability quran human speech match quran content form ep_mamp,hateful,"['inimitability', 'quran', 'human', 'speech', 'match', 'quran', 'content', 'form', 'ep_mamp']"
850075823654752257,nba fast dimer dimer watch,hateful,"['nba', 'fast', 'dimer', 'dimer', 'watch']"
849322988029845504,beat egg beat face family woman cook offer,hateful,"['beat', 'egg', 'beat', 'face', 'family', 'woman', 'cook', 'offer']"
850839585462525952,trump care lift ban syrian refugee impose harsher sanction iran support assad,hateful,"['trump', 'care', 'lift', 'ban', 'syrian', 'refugee', 'impose', 'harsher', 'sanction', 'iran', 'support', 'assad']"
850457396250017792,country yall stand invader harbor terrorist,hateful,"['country', 'yall', 'stand', 'invader', 'harbor', 'terrorist']"
850136129361805314,tbt tour epic flight officially book hapa boy,hateful,"['tbt', 'tour', 'epic', 'flight', 'officially', 'book', 'hapa', 'boy']"
848538971948953600,march fab reading month check book indiebooksbeseen giveawaytime,hateful,"['march', 'fab', 'reading', 'month', 'check', 'book', 'giveawaytime']"
850102277134098432,hate people team tweet grind ____,hateful,"['hate', 'people', 'team', 'tweet', 'grind']"
849766623753809920,dad stupid mad yesterday room clothes makeup threw door hate,hateful,"['dad', 'stupid', 'mad', 'yesterday', 'room', 'clothes', 'makeup', 'threw', 'door', 'hate']"
847637796361617408,week relax relax start parking,hateful,"['week', 'relax', 'relax', 'start', 'parking']"
849409474574118913,fcd tendency park bus big game road tonight doubt mind lose,hateful,"['fcd', 'tendency', 'park', 'bus', 'big', 'game', 'road', 'tonight', 'doubt', 'mind', 'lose']"
847487409625403392,silly play poison snake feel told,hateful,"['silly', 'play', 'poison', 'snake', 'feel', 'told']"
850525826345033728,kaughaugggah pop katanas weak sword existence break thing buttcheeks,hateful,"['kaughaugggah', 'pop', 'katanas', 'weak', 'sword', 'existence', 'break', 'thing', 'buttcheeks']"
849811406325129216,chase cornfield rust amuse black woman chase white guy shotgun farm,hateful,"['chase', 'cornfield', 'rust', 'amuse', 'black', 'woman', 'chase', 'white', 'guy', 'shotgun', 'farm']"
849070025357053952,guy great spy trump positive collusion proof shut,hateful,"['guy', 'great', 'spy', 'trump', 'positive', 'collusion', 'proof', 'shut']"
850367352936034304,realise hat people hat people defend people,hateful,"['realise', 'hat', 'people', 'hat', 'people', 'defend', 'people']"
847733535569870850,thing loathe contemporary academia bad paper ssrn topic,hateful,"['thing', 'loathe', 'contemporary', 'academia', 'bad', 'paper', 'ssrn', 'topic']"
850311774247190529,drum controversy voter people bombed tasteless unprofessional fuck,hateful,"['drum', 'controversy', 'voter', 'people', 'bombed', 'tasteless', 'unprofessional', 'fuck']"
849403803862540288,voting amp vote sends msg trump stand immigrant resident cavaluesact,hateful,"['voting', 'amp', 'vote', 'sends', 'msg', 'trump', 'stand', 'immigrant', 'resident', 'cavaluesact']"
848045377861365760,prime minister narendra modi action violent shri ravindra gaikwad sign petition,hateful,"['prime', 'minister', 'narendra', 'modi', 'action', 'violent', 'shri', 'ravindra', 'gaikwad', 'sign', 'petition']"
848183534049267713,black muslim real muslim malcolm eternal regret,hateful,"['black', 'muslim', 'real', 'muslim', 'malcolm', 'eternal', 'regret']"
849947779950551040,cnn helen thomas jew people land,hateful,"['cnn', 'helen', 'thomas', 'jew', 'people', 'land']"
850462530103197696,trump strike war observer concerned war worldwar worldwar,hateful,"['trump', 'strike', 'war', 'observer', 'concerned', 'war', 'worldwar', 'worldwar']"
847730796681060352,human reinstate guilloteen bad government official year election president power,hateful,"['human', 'reinstate', 'guilloteen', 'bad', 'government', 'official', 'year', 'election', 'president', 'power']"
848447280264888320,ready final episode expect die g_tekketsu,hateful,"['ready', 'final', 'episode', 'expect', 'die', 'g_tekketsu']"
847643836163670019,metro dude car offer pick care,hateful,"['metro', 'dude', 'car', 'offer', 'pick', 'care']"
847583471765569536,creepy lady snyders pretzel doe eat burn evil,hateful,"['creepy', 'lady', 'snyders', 'pretzel', 'doe', 'eat', 'burn', 'evil']"
849415371786465282,imagine cop pepsi demonstration shoot face foam soda twitch corpse,hateful,"['imagine', 'cop', 'pepsi', 'demonstration', 'shoot', 'face', 'foam', 'soda', 'twitch', 'corpse']"
849005550524387328,lrt cute opposite element company house kill,hateful,"['lrt', 'cute', 'opposite', 'element', 'company', 'house', 'kill']"
850157792925241346,vote big fuck liar sir fuck whimp mic bloodlusters bit mouth,hateful,"['vote', 'big', 'fuck', 'liar', 'sir', 'fuck', 'whimp', 'mic', 'bloodlusters', 'bit', 'mouth']"
850045440124895232,hemet weather temperature humidity wind mph daily rain monthly rain yearly rain,hateful,"['hemet', 'weather', 'temperature', 'humidity', 'wind', 'mph', 'daily', 'rain', 'monthly', 'rain', 'yearly', 'rain']"
850557770151727105,hat passionate commodity specialize odd,hateful,"['hat', 'passionate', 'commodity', 'specialize', 'odd']"
848578067043889153,suppose antifascist favor murderous communism capitalism buy crate juice bottle lol,hateful,"['suppose', 'antifascist', 'favor', 'murderous', 'communism', 'capitalism', 'buy', 'crate', 'juice', 'bottle', 'lol']"
850378195224465411,syrian ally iran blast missile strike dangerous destructive violation international law,hateful,"['syrian', 'ally', 'iran', 'blast', 'missile', 'strike', 'dangerous', 'destructive', 'violation', 'international', 'law']"
847515964442890241,bitter nasty bunch snp follower hate strong word taught great care,hateful,"['bitter', 'nasty', 'bunch', 'snp', 'follower', 'hate', 'strong', 'word', 'taught', 'great', 'care']"
848913703642836992,post match word question statement listen answer,hateful,"['post', 'match', 'word', 'question', 'statement', 'listen', 'answer']"
849743332800700416,idea belief lecture left real hatred wonderful,hateful,"['idea', 'belief', 'lecture', 'left', 'real', 'hatred', 'wonderful']"
850283630446432256,fashion masterclass minute catch today arnottsstylesessions,hateful,"['fashion', 'masterclass', 'minute', 'catch', 'today']"
848255176934903809,big fun peopleno,hateful,"['big', 'fun', 'peopleno']"
847518061577945088,completely disgust thing claim bigot simultaneously espouse shit,hateful,"['completely', 'disgust', 'thing', 'claim', 'bigot', 'simultaneously', 'espouse', 'shit']"
847646134671523840,long day amp ignore loser paypigs tomorrow payday amp owe tribute findomme,hateful,"['long', 'day', 'amp', 'ignore', 'loser', 'paypigs', 'tomorrow', 'payday', 'amp', 'owe', 'tribute', 'findomme']"
848221215659626496,care profit amp rating sexual assault woman complicit action,hateful,"['care', 'profit', 'amp', 'rating', 'sexual', 'assault', 'woman', 'complicit', 'action']"
849194948499042306,hoodlum attack house,hateful,"['hoodlum', 'attack', 'house']"
849724324194004992,nigga time talk greeze nbas dominant sixth man alltime,hateful,"['nigga', 'time', 'talk', 'greeze', 'nbas', 'dominant', 'sixth', 'man', 'alltime']"
848958125529079809,gear upcoming read article chosen reader murray,hateful,"['gear', 'upcoming', 'read', 'article', 'chosen', 'reader', 'murray']"
850131100382904320,white helmet plenty proven hoax event,hateful,"['white', 'helmet', 'plenty', 'proven', 'hoax', 'event']"
849460636698513408,remember callously syrian refugee poison skittle funny huh,hateful,"['remember', 'callously', 'syrian', 'refugee', 'poison', 'skittle', 'funny', 'huh']"
849276334786400256,smokedoutkoffin radio style lean feature fiend,hateful,"['smokedoutkoffin', 'radio', 'style', 'lean', 'feature', 'fiend']"
849535630849822721,thing rightlibertarian moron neoliberal,hateful,"['thing', 'moron', 'neoliberal']"
850439184619786240,human scare understand logic,hateful,"['human', 'scare', 'understand', 'logic']"
848933924390789120,baguette bag sound aliskitchen,hateful,"['baguette', 'bag', 'sound', 'aliskitchen']"
848505048401358848,personally young work class kid care kill meaningless lot,hateful,"['personally', 'young', 'work', 'class', 'kid', 'care', 'kill', 'meaningless', 'lot']"
848745390434164736,trump lash gradeschool insult conspiracy theory story rage,hateful,"['trump', 'lash', 'gradeschool', 'insult', 'conspiracy', 'theory', 'story', 'rage']"
849488172308410368,junia sapient mind thread fool place,hateful,"['junia', 'sapient', 'mind', 'thread', 'fool', 'place']"
850568922814455808,outtake diner driveins dive guy fieri violently shit ate ghost pepper,hateful,"['outtake', 'diner', 'driveins', 'dive', 'guy', 'fieri', 'violently', 'shit', 'ate', 'ghost', 'pepper']"
850790344295948288,nigga advantage fact love suppose slide,hateful,"['nigga', 'advantage', 'fact', 'love', 'suppose', 'slide']"
849481474009178112,question filthy casuals understand man michael jackson leather suit shit sdlive,hateful,"['question', 'filthy', 'casuals', 'understand', 'man', 'michael', 'jackson', 'leather', 'suit', 'shit', 'sdlive']"
849477531371790336,poopsnap real friend homies grouppoopfuheva,hateful,"['poopsnap', 'real', 'friend', 'homies', 'grouppoopfuheva']"
848143180650479616,boyfriend hate watch ruin mutter,hateful,"['boyfriend', 'hate', 'watch', 'ruin', 'mutter']"
848292057475055616,community spy rely news station intel,hateful,"['community', 'spy', 'rely', 'news', 'station', 'intel']"
849569881536200704,leverage digital platform drive engagement increase customer efficiency irx,hateful,"['leverage', 'digital', 'platform', 'drive', 'engagement', 'increase', 'customer', 'efficiency', 'irx']"
848603601983479810,cong distribute money liquor lure voter police puppet hand siddaramaiah shobha karan,hateful,"['cong', 'distribute', 'money', 'liquor', 'lure', 'voter', 'police', 'puppet', 'hand', 'siddaramaiah', 'shobha', 'karan']"
848422089270976516,racism sommelier steal expensive wine auction facebook comment people country,hateful,"['racism', 'sommelier', 'steal', 'expensive', 'wine', 'auction', 'facebook', 'comment', 'people', 'country']"
847558347859546113,statement dandelion crayon day crayon quit author drew daywalt,hateful,"['statement', 'dandelion', 'crayon', 'day', 'crayon', 'quit', 'author', 'drew', 'daywalt']"
847534465484247046,white plain march society motion picture television engineersr smpter organiz,hateful,"['white', 'plain', 'march', 'society', 'motion', 'picture', 'television', 'engineersr', 'smpter', 'organiz']"
847810270345007108,properly thing ear hate loveyourlenses,hateful,"['properly', 'thing', 'ear', 'hate', 'loveyourlenses']"
848616231045185536,shoot incident month broad street plymouth avenue muni station,hateful,"['shoot', 'incident', 'month', 'broad', 'street', 'plymouth', 'avenue', 'muni', 'station']"
850762859059580928,findamelia month husky labrador birmingham presume steal,hateful,"['findamelia', 'month', 'husky', 'labrador', 'birmingham', 'presume', 'steal']"
850085613151936514,hate facebook sooo fiber facebook petty nosy,hateful,"['hate', 'facebook', 'sooo', 'fiber', 'facebook', 'petty', 'nosy']"
848170229725364225,school janitor arrest sexually abuse child,hateful,"['school', 'janitor', 'arrest', 'sexually', 'abuse', 'child']"
850495237277581312,united state quota kill people nation fail time kill,hateful,"['united', 'state', 'quota', 'kill', 'people', 'nation', 'fail', 'time', 'kill']"
